,131934.8,1380401,2020/3/2 7:20,Y56
,131937.3,1380417,2020/3/2 7:25,Y56
,131937.3,1380417,2020/3/2 7:30,Y56
,131939.9,1380432,2020/3/2 7:35,Y56
,131939.9,1380432,2020/3/2 7:40,Y56
,131942.4,1380447,2020/3/2 7:45,Y56
,131942.4,1380447,2020/3/2 7:50,Y56
,131945,1380463,2020/3/2 7:55,Y56
,131945,1380463,2020/3/2 8:00,Y56
,131947.5,1380478,2020/3/2 8:05,Y56
,131947.5,1380478,2020/3/2 8:10,Y56
,131950.1,1380493,2020/3/2 8:15,Y56
,131950.1,1380493,2020/3/2 8:20,Y56
,131952.6,1380509,2020/3/2 8:25,Y56
,131952.6,1380509,2020/3/2 8:30,Y56
,131955.3,1380524,2020/3/2 8:35,Y56
,131955.3,1380524,2020/3/2 8:40,Y56
,131957.8,1380539,2020/3/2 8:45,Y56
,131957.8,1380539,2020/3/2 8:50,Y56
,131960.3,1380555,2020/3/2 8:55,Y56
,131960.3,1380555,2020/3/2 9:00,Y56
,131962.9,1380570,2020/3/2 9:05,Y56
,131964.2,1380578,2020/3/2 9:10,Y56
,131965.4,1380585,2020/3/2 9:15,Y56
,131966.7,1380593,2020/3/2 9:20,Y56
,131968,1380601,2020/3/2 9:25,Y56
,131969.3,1380608,2020/3/2 9:30,Y56
,131970.5,1380616,2020/3/2 9:35,Y56
,131971.8,1380623,2020/3/2 9:40,Y56
,131973.1,1380631,2020/3/2 9:45,Y56
,131974.3,1380638,2020/3/2 9:50,Y56
,131975.6,1380646,2020/3/2 9:55,Y56
,131976.9,1380654,2020/3/2 10:00,Y56
,131978.2,1380661,2020/3/2 10:05,Y56
,131979.5,1380669,2020/3/2 10:10,Y56
,131979.5,1380669,2020/3/2 10:15,Y56
,131982,1380684,2020/3/2 10:20,Y56
,131982,1380684,2020/3/2 10:25,Y56
,131984.6,1380699,2020/3/2 10:30,Y56
,131984.6,1380699,2020/3/2 10:35,Y56
,131987.3,1380715,2020/3/2 10:40,Y56
,131987.3,1380715,2020/3/2 10:45,Y56
,131989.9,1380730,2020/3/2 10:50,Y56
,131989.9,1380730,2020/3/2 10:55,Y56
,131992.5,1380745,2020/3/2 11:00,Y56
,131992.5,1380745,2020/3/2 11:05,Y56
,131995.2,1380761,2020/3/2 11:10,Y56
,131995.2,1380761,2020/3/2 11:15,Y56
,131997.8,1380776,2020/3/2 11:20,Y56
,131997.8,1380776,2020/3/2 11:25,Y56
,132000.4,1380791,2020/3/2 11:30,Y56
,132000.4,1380791,2020/3/2 11:35,Y56
,132003.1,1380806,2020/3/2 11:40,Y56
,132003.1,1380806,2020/3/2 11:45,Y56
,132005.7,1380822,2020/3/2 11:50,Y56
,132005.7,1380822,2020/3/2 11:55,Y56
,132008.3,1380837,2020/3/2 12:00,Y56
,132008.3,1380837,2020/3/2 12:05,Y56
,132011,1380852,2020/3/2 12:10,Y56
,132011,1380852,2020/3/2 12:15,Y56
,132013.6,1380868,2020/3/2 12:20,Y56
,132013.6,1380868,2020/3/2 12:25,Y56
,132016,1380882,2020/3/2 12:30,Y56
,132017.5,1380890,2020/3/2 12:35,Y56
,132018.8,1380898,2020/3/2 12:40,Y56
,132020,1380905,2020/3/2 12:45,Y56
,132021.1,1380913,2020/3/2 12:50,Y56
,132022.4,1380921,2020/3/2 12:55,Y56
,132023.6,1380928,2020/3/2 13:00,Y56
,132024.8,1380936,2020/3/2 13:05,Y56
,132026.1,1380944,2020/3/2 13:10,Y56
,132027.4,1380951,2020/3/2 13:15,Y56
,132027.4,1380951,2020/3/2 13:20,Y56
,132029.9,1380967,2020/3/2 13:25,Y56
,132029.9,1380967,2020/3/2 13:30,Y56
,132032.4,1380982,2020/3/2 13:40,Y56
,132034.9,1380997,2020/3/2 13:45,Y56
,132036.2,1381005,2020/3/2 13:50,Y56
,132037.5,1381012,2020/3/2 13:55,Y56
,132038.7,1381020,2020/3/2 14:00,Y56
,132040,1381027,2020/3/2 14:05,Y56
,132041.3,1381035,2020/3/2 14:10,Y56
,132042.6,1381043,2020/3/2 14:15,Y56
,132043.9,1381050,2020/3/2 14:20,Y56
,132045.2,1381058,2020/3/2 14:25,Y56
,132046.5,1381066,2020/3/2 14:30,Y56
,132047.7,1381073,2020/3/2 14:35,Y56
,132049,1381081,2020/3/2 14:40,Y56
,132049,1381081,2020/3/2 14:45,Y56
,132051.6,1381096,2020/3/2 14:50,Y56
,132051.6,1381096,2020/3/2 14:55,Y56
,132054.1,1381111,2020/3/2 15:00,Y56
,132054.1,1381111,2020/3/2 15:05,Y56
,132056.7,1381126,2020/3/2 15:10,Y56
,132056.7,1381126,2020/3/2 15:15,Y56
,132059.2,1381142,2020/3/2 15:20,Y56
,132059.2,1381142,2020/3/2 15:25,Y56
,132061.8,1381157,2020/3/2 15:30,Y56
